Head;0.4085329;1.022635;2.77967
Shoulder-Center;0.4452607;0.8583682;2.767587
Shoulder-Right;0.4909389;0.7029135;2.67091
Shoulder-Left;0.3267707;0.7093906;2.787399
Elbow-Right;0.5104315;0.4452131;2.588464
Elbow-Left;0.3026728;0.4743065;2.903233
Wrist-Right;0.4354799;0.2404014;2.556261
Wrist-Left;0.3002044;0.2155375;2.841997
Hand-Right;0.4175693;0.1715195;2.567643
Hand-Left;0.288927;0.1649389;2.884045
Spine;0.4159583;0.4682022;2.780039
Hip-centro;0.3885536;0.3951091;2.754126
Hip-Right;0.4205737;0.3449997;2.721859
Hip-Left;0.3456867;0.3506084;2.781083
Knee-Right;0.4774308;-0.10828;2.739186
Knee-Left;0.4399058;-0.1600303;2.908787
Ankle-Right;0.5213398;-0.5165604;2.770167
Ankle-Left;0.4947058;-0.4586027;2.838782
Foot-Right;0.4738602;-0.5557944;2.705227
Foot-Left;0.4761568;-0.5280812;2.912423
Head;0.4082495;1.021847;2.779384
Shoulder-Center;0.4474324;0.8580476;2.766804
Shoulder-Right;0.4914056;0.702897;2.671284
Shoulder-Left;0.3293317;0.7091064;2.788592
Elbow-Right;0.5109484;0.4446702;2.588839
Elbow-Left;0.3052327;0.4740012;2.904437
Wrist-Right;0.4352688;0.2372459;2.557114
Wrist-Left;0.2995387;0.2149042;2.845137
Hand-Right;0.4176433;0.1735172;2.566211
Hand-Left;0.288262;0.1643088;2.887182
Spine;0.4163168;0.4677544;2.779607
Hip-centro;0.3888116;0.3944708;2.754569
Hip-Right;0.420414;0.344744;2.722413
Hip-Left;0.3461624;0.3500682;2.781515
Knee-Right;0.5055633;-0.1661354;2.750342
Knee-Left;0.4401878;-0.1614216;2.906371
Ankle-Right;0.519883;-0.5475518;2.77127
Ankle-Left;0.4775946;-0.4644954;2.905837
Foot-Right;0.4840222;-0.621146;2.777709
Foot-Left;0.4294741;-0.5036997;2.841347
Head;0.4098582;1.021359;2.776668
Shoulder-Center;0.4493603;0.8580143;2.766264
Shoulder-Right;0.493065;0.7025337;2.671416
Shoulder-Left;0.332809;0.7118369;2.790639
Elbow-Right;0.5113063;0.4438304;2.589118
Elbow-Left;0.3087078;0.4767109;2.906496
Wrist-Right;0.4354359;0.2357127;2.55757
