Head;0.1197445;0.6673189;2.868606
Shoulder-Center;0.2176639;0.5040875;2.882138
Shoulder-Right;0.3184111;0.3877378;2.764879
Shoulder-Left;0.1321278;0.4095451;3.013495
Elbow-Right;0.3986935;0.1280775;2.653423
Elbow-Left;0.08738343;0.1092124;3.023118
Wrist-Right;0.3484096;-0.08409397;2.579526
Wrist-Left;0.1107175;-0.1919502;3.036725
Hand-Right;0.323305;-0.1642906;2.58605
Hand-Left;0.09841644;-0.2442945;3.068188
Spine;0.2045532;0.1377051;2.860236
Hip-centro;0.1918729;0.06556396;2.85294
Hip-Right;0.2232586;-0.006082562;2.795534
Hip-Left;0.1513029;-0.01090321;2.899108
Knee-Right;0.3293464;-0.5039411;2.780674
Knee-Left;0.2101372;-0.5002971;2.931366
Ankle-Right;0.3430026;-0.8397978;2.702964
Ankle-Left;0.2451776;-0.8550502;2.933484
Foot-Right;0.2790806;-0.9018878;2.65248
Foot-Left;0.1889061;-0.9150179;2.933707
Head;0.1206388;0.6679812;2.867865
Shoulder-Center;0.2184264;0.5051332;2.881539
Shoulder-Right;0.3183903;0.387902;2.764814
Shoulder-Left;0.1328958;0.4106117;3.0129
Elbow-Right;0.3985575;0.1283323;2.653326
Elbow-Left;0.08815375;0.1102949;3.022519
Wrist-Right;0.3484792;-0.08392884;2.579618
Wrist-Left;0.1104544;-0.1930545;3.04099
Hand-Right;0.32312;-0.1640316;2.586206
Hand-Left;0.09815745;-0.2453924;3.072453
Spine;0.2046764;0.1380492;2.861552
Hip-centro;0.1918867;0.06580438;2.854612
Hip-Right;0.2229108;-0.006096784;2.796577
Hip-Left;0.1516429;-0.01087622;2.902007
Knee-Right;0.3296197;-0.5026324;2.779989
Knee-Left;0.2091689;-0.4998835;2.930704
Ankle-Right;0.3427186;-0.8377925;2.703267
Ankle-Left;0.2450479;-0.8553514;2.934212
Foot-Right;0.2792432;-0.9017108;2.652736
Foot-Left;0.1884228;-0.914973;2.933312
Head;0.1206516;0.6678398;2.867085
Shoulder-Center;0.2180751;0.5058812;2.880387
Shoulder-Right;0.3180888;0.3880933;2.764509
Shoulder-Left;0.1325441;0.4113714;3.011752
Elbow-Right;0.3984481;0.1283269;2.653167
Elbow-Left;0.08779941;0.1110367;3.021374
Wrist-Right;0.3483953;-0.08397822;2.579544
Wrist-Left;0.1103292;-0.1921373;3.041452
Hand-Right;0.3226659;-0.163939;2.586314
Hand-Left;0.09803424;-0.2444699;3.072914
Spine;0.2055305;0.1383299;2.85869
Hip-centro;0.1932822;0.06599647;2.850549
Hip-Right;0.226921;-0.003724589;2.788733
Hip-Left;0.1525019;-0.01083876;2.897816
Knee-Right;0.3297887;-0.5028823;2.780157
Knee-Left;0.208086;-0.5012679;2.930803
Ankle-Right;0.3418303;-0.8393905;2.705177
Ankle-Left;0.2450476;-0.8553381;2.934211
Foot-Right;0.2790025;-0.902041;2.652574
Foot-Left;0.1884625;-0.9149716;2.936018
Head;0.1211146;0.6677166;2.867102
Shoulder-Center;0.2181805;0.5058596;2.880352
Shoulder-Right;0.3179139;0.3879283;2.764433
Shoulder-Left;0.1326487;0.4113525;3.011719
Elbow-Right;0.398371;0.1283327;2.653017
Elbow-Left;0.08790135;0.1110001;3.021342
Wrist-Right;0.347642;-0.08401835;2.580082
Wrist-Left;0.1134016;-0.1938194;3.013017
Hand-Right;0.3224655;-0.164212;2.586085
Hand-Left;0.101128;-0.2167751;3.069601
Spine;0.2059776;0.1381039;2.85816
Hip-centro;0.1938073;0.06571775;2.8498
Hip-Right;0.227673;-0.003577888;2.787879
Hip-Left;0.152811;-0.01084186;2.896992
Knee-Right;0.3300598;-0.5028176;2.780022
Knee-Left;0.2075929;-0.5005302;2.930581
Ankle-Right;0.3418836;-0.839611;2.70498
Ankle-Left;0.2466834;-0.8542684;2.930485
Foot-Right;0.2792138;-0.9020938;2.652549
Foot-Left;0.19053;-0.9141928;2.934551
Head;0.1222866;0.6680812;2.866782
Shoulder-Center;0.2192568;0.5066059;2.880367
Shoulder-Right;0.3175765;0.3875296;2.763979
Shoulder-Left;0.1337292;0.4121099;3.011739
Elbow-Right;0.3980495;0.1277068;2.652995
Elbow-Left;0.08897923;0.1117398;3.021364
Wrist-Right;0.3460309;-0.08391464;2.578527
Wrist-Left;0.1130393;-0.1932225;3.012615
Hand-Right;0.3222741;-0.1645157;2.584801
Hand-Left;0.0999495;-0.2130315;3.070193
Spine;0.2075426;0.1403265;2.855059
Hip-centro;0.1954328;0.06859681;2.845506
