Head;-0.2273034;0.8835233;2.592433
Shoulder-Center;-0.2875248;0.7212853;2.647318
Shoulder-Right;-0.1913008;0.6192264;2.815516
Shoulder-Left;-0.3597269;0.5856161;2.548183
Elbow-Right;-0.1564613;0.4195431;2.901981
Elbow-Left;-0.4009036;0.3499061;2.505548
Wrist-Right;-0.1352518;0.1325292;2.769517
Wrist-Left;-0.3216802;0.08948793;2.470568
Hand-Right;-0.1091617;0.04718167;2.752863
Hand-Left;-0.2955642;0.02234611;2.453166
Spine;-0.2664516;0.3394327;2.669782
Hip-centro;-0.2384202;0.2651365;2.662626
Hip-Right;-0.1905889;0.1988859;2.719093
Hip-Left;-0.2721347;0.2002852;2.607036
Knee-Right;-0.1918123;-0.2582145;2.762826
Knee-Left;-0.3179389;-0.2731729;2.566373
Ankle-Right;-0.3383832;-0.6350621;2.70191
Ankle-Left;-0.399689;-0.6449842;2.629088
Foot-Right;-0.2984979;-0.7015524;2.682083
Foot-Left;-0.3631897;-0.7112786;2.596537
Head;-0.2272615;0.8835542;2.592351
Shoulder-Center;-0.2874454;0.721226;2.647148
Shoulder-Right;-0.1911251;0.6192282;2.814021
Shoulder-Left;-0.3597842;0.5853869;2.548278
Elbow-Right;-0.1560581;0.4196461;2.900507
Elbow-Left;-0.4007592;0.3497415;2.505781
Wrist-Right;-0.129722;0.1272044;2.771419
Wrist-Left;-0.3209372;0.08866263;2.470217
Hand-Right;-0.1035784;0.02950567;2.750843
Hand-Left;-0.2963243;0.02279294;2.452704
Spine;-0.2662678;0.3394945;2.670369
Hip-centro;-0.2382425;0.2652748;2.663489
Hip-Right;-0.1890506;0.2002856;2.721681
Hip-Left;-0.2725863;0.2003722;2.607617
Knee-Right;-0.1919041;-0.2577778;2.762931
Knee-Left;-0.3181722;-0.2732762;2.566595
Ankle-Right;-0.338442;-0.6354848;2.701434
Ankle-Left;-0.3999965;-0.6456149;2.62861
Foot-Right;-0.2984209;-0.7019832;2.681966
Foot-Left;-0.3667064;-0.7122396;2.594558
Head;-0.227272;0.8835594;2.592653
Shoulder-Center;-0.2876632;0.7213653;2.647496
Shoulder-Right;-0.1897316;0.6193625;2.82212
Shoulder-Left;-0.3602341;0.5851672;2.548522
Elbow-Right;-0.1540269;0.420164;2.908988
Elbow-Left;-0.4008098;0.3497702;2.505873
Wrist-Right;-0.128554;0.1290641;2.776504
Wrist-Left;-0.321111;0.08890838;2.470436
Hand-Right;-0.1025275;0.02511849;2.752571
