Head;0.3402982;0.7316289;2.888691
Shoulder-Center;0.4352742;0.5729088;2.889384
Shoulder-Right;0.5021701;0.4154654;2.768852
Shoulder-Left;0.378238;0.4683162;3.020149
Elbow-Right;0.6158466;0.1495858;2.720719
Elbow-Left;0.3797787;0.2055731;3.030988
Wrist-Right;0.4585135;-0.02882443;2.698965
Wrist-Left;0.3147379;0.00775589;2.966602
Hand-Right;0.3934438;-0.05661274;2.687245
Hand-Left;0.3288218;-0.08795677;2.974074
Spine;0.4212983;0.1643919;2.879684
Hip-centro;0.417711;0.08310498;2.880845
Hip-Right;0.4437575;0.02323959;2.809918
Hip-Left;0.3867796;-0.0002262497;2.945507
Knee-Right;0.5211083;-0.4976512;2.819675
Knee-Left;0.4153069;-0.5392873;3.058978
Ankle-Right;0.5627055;-0.8533159;2.81449
Ankle-Left;0.4840052;-0.8954402;3.063428
Foot-Right;0.5125815;-0.9249601;2.790457
Foot-Left;0.4067605;-0.9597371;3.086821
Head;0.3400069;0.7316185;2.888611
Shoulder-Center;0.4349152;0.5727606;2.889017
Shoulder-Right;0.5022376;0.4154123;2.768925
Shoulder-Left;0.3778789;0.4681679;3.019781
Elbow-Right;0.6161296;0.149643;2.720318
Elbow-Left;0.3794197;0.2054248;3.030619
Wrist-Right;0.4583695;-0.02871263;2.698993
Wrist-Left;0.3143748;0.007595271;2.966229
Hand-Right;0.3933029;-0.05649961;2.687274
Hand-Left;0.328458;-0.08811284;2.973702
Spine;0.4207678;0.1660739;2.880006
Hip-centro;0.4171786;0.08546389;2.88146
Hip-Right;0.4436178;0.02355424;2.809716
Hip-Left;0.3860126;0.000544819;2.94731
Knee-Right;0.5213334;-0.4984823;2.820325
Knee-Left;0.415244;-0.5391321;3.058993
Ankle-Right;0.5622699;-0.8551393;2.816576
Ankle-Left;0.4833977;-0.8960939;3.063328
Foot-Right;0.5124241;-0.9248955;2.790876
Foot-Left;0.4177707;-0.9590485;3.085155
Head;0.339874;0.7315915;2.888607
Shoulder-Center;0.4345568;0.5726405;2.889017
Shoulder-Right;0.5022206;0.4156462;2.769354
Shoulder-Left;0.3775205;0.4680479;3.019781
Elbow-Right;0.6167068;0.15022;2.719465
Elbow-Left;0.3790613;0.2053048;3.030617
Wrist-Right;0.458669;-0.02851022;2.69921
Wrist-Left;0.3140124;0.007463187;2.966224
Hand-Right;0.3936057;-0.05629583;2.687491
Hand-Left;0.328095;-0.08824021;2.973696
Spine;0.4206646;0.1662329;2.879966
Hip-centro;0.4171251;0.08561981;2.881405
Hip-Right;0.4436071;0.02376816;2.809611
Hip-Left;0.3859532;0.0005875505;2.947256
Knee-Right;0.5222677;-0.4985628;2.819179
Knee-Left;0.4151538;-0.5390217;3.05894
Ankle-Right;0.5618826;-0.8561461;2.816506
Ankle-Left;0.4810731;-0.8962306;3.061808
Foot-Right;0.5117614;-0.9255157;2.791541
Foot-Left;0.4042935;-0.9629348;3.094486
Head;0.3394775;0.7315679;2.888289
Shoulder-Center;0.4340642;0.5727171;2.888746
Shoulder-Right;0.5022326;0.4157253;2.770033
Shoulder-Left;0.377028;0.4681244;3.019511
Elbow-Right;0.6167645;0.1504752;2.718198
Elbow-Left;0.3785687;0.2053814;3.030345
Wrist-Right;0.4591377;-0.02844469;2.699288
Wrist-Left;0.3135161;0.007528454;2.965948
Hand-Right;0.3940777;-0.05622887;2.687569
Hand-Left;0.327598;-0.08817018;2.97342
Spine;0.4206264;0.1654039;2.87933
Hip-centro;0.4172836;0.08421945;2.880506
Hip-Right;0.4438434;0.0236248;2.809519
Hip-Left;0.3859551;-0.000315437;2.945354
Knee-Right;0.5210732;-0.5001657;2.821331
Knee-Left;0.4150343;-0.5391644;3.058931
Ankle-Right;0.5618501;-0.857446;2.81755
Ankle-Left;0.4802527;-0.8968153;3.061828
Foot-Right;0.5116185;-0.9255952;2.791553
Foot-Left;0.4036564;-0.9631141;3.094572
Head;0.3394554;0.7315512;2.888303
Shoulder-Center;0.4343603;0.5727382;2.889005
Shoulder-Right;0.5021395;0.4157254;2.770106
Shoulder-Left;0.377324;0.4681455;3.01977
Elbow-Right;0.6171365;0.150645;2.718413
Elbow-Left;0.3788648;0.2054024;3.030603
Wrist-Right;0.4605463;-0.02909802;2.698527
Wrist-Left;0.3138084;0.00753808;2.966202
Hand-Right;0.3954895;-0.05688084;2.686809
Hand-Left;0.3278897;-0.08815598;2.973673
Spine;0.4206288;0.1646978;2.879455
Hip-centro;0.4172094;0.0831248;2.880612
Hip-Right;0.4436192;0.02340196;2.810143
Hip-Left;0.3859642;-0.0004712711;2.944963
Knee-Right;0.5207505;-0.5007777;2.821942
Knee-Left;0.4149168;-0.5392431;3.059175
Ankle-Right;0.5618249;-0.8576236;2.817569
Ankle-Left;0.4798286;-0.8969725;3.062299
Foot-Right;0.5109193;-0.9261558;2.791694
Foot-Left;0.4026282;-0.9638759;3.095133
Head;0.3392901;0.7314098;2.888206
Shoulder-Center;0.4340842;0.5724689;2.888919
Shoulder-Right;0.5020154;0.4161879;2.770442
Shoulder-Left;0.3770479;0.4678762;3.019684
Elbow-Right;0.6176013;0.1514172;2.717991
Elbow-Left;0.3785886;0.2051331;3.030515
Wrist-Right;0.4594411;-0.02841768;2.699636
Wrist-Left;0.3135286;0.007257566;2.966111
Hand-Right;0.3943874;-0.05619907;2.687918
Hand-Left;0.3276091;-0.08843175;2.973582
Spine;0.4203859;0.1651473;2.879406
Hip-centro;0.4169468;0.0838699;2.880569
Hip-Right;0.4433963;0.02400872;2.809927
Hip-Left;0.3857623;-0.0001667618;2.945026
Knee-Right;0.5210649;-0.5007519;2.821082
Knee-Left;0.4149182;-0.5392257;3.05918
