Head;0.2613184;0.6712914;2.902677
Shoulder-Center;0.2689764;0.5012465;2.941355
Shoulder-Right;0.4468168;0.402886;2.867594
Shoulder-Left;0.09631751;0.4151439;2.994373
Elbow-Right;0.5327054;0.151996;2.792501
Elbow-Left;0.04444802;0.1424918;2.927395
Wrist-Right;0.4656627;-0.05006765;2.702436
Wrist-Left;0.03934253;-0.07916006;2.869064
Hand-Right;0.4791584;-0.1116557;2.680512
Hand-Left;0.02170975;-0.1432279;2.862718
Spine;0.2762595;0.1619378;2.930121
Hip-centro;0.2576994;0.1062742;2.874352
Hip-Right;0.3355621;0.02375542;2.824225
Hip-Left;0.1751713;0.02148722;2.890198
Knee-Right;0.381151;-0.481488;2.849142
Knee-Left;0.2042473;-0.4889534;2.970817
Ankle-Right;0.3810281;-0.822176;2.831522
Ankle-Left;0.2199338;-0.851225;2.95173
Foot-Right;0.3692499;-0.9030282;2.759679
Foot-Left;0.1548375;-0.9228251;2.917333
Head;0.2613792;0.6725625;2.90363
Shoulder-Center;0.2695897;0.5014865;2.941799
Shoulder-Right;0.4468411;0.4028475;2.867608
Shoulder-Left;0.09611151;0.4140329;2.994959
Elbow-Right;0.5326848;0.1519715;2.792453
Elbow-Left;0.04495884;0.1424753;2.926933
Wrist-Right;0.4659435;-0.05030297;2.702678
Wrist-Left;0.04035202;-0.07924627;2.868887
Hand-Right;0.478209;-0.1123453;2.681318
Hand-Left;0.02907535;-0.1448815;2.864327
Spine;0.2763041;0.1618906;2.930123
Hip-centro;0.2575856;0.1062877;2.874399
Hip-Right;0.3351394;0.02384497;2.824232
Hip-Left;0.1749403;0.02136915;2.890247
Knee-Right;0.3810424;-0.4811712;2.849502
Knee-Left;0.2044028;-0.4884111;2.970577
Ankle-Right;0.3809566;-0.8217962;2.831897
Ankle-Left;0.2200461;-0.8508917;2.952061
Foot-Right;0.3693263;-0.9025503;2.76021
Foot-Left;0.1630716;-0.9155416;2.902499
Head;0.2601361;0.6725541;2.906994
Shoulder-Center;0.2698536;0.5014089;2.942384
Shoulder-Right;0.4471579;0.4030379;2.868275
Shoulder-Left;0.09578991;0.4140482;2.995385
Elbow-Right;0.5281541;0.1451619;2.78976
Elbow-Left;0.04536207;0.1418165;2.925857
Wrist-Right;0.4626606;-0.0574581;2.699814
Wrist-Left;0.03857645;-0.07809563;2.859774
Hand-Right;0.4737651;-0.1197588;2.678584
Hand-Left;0.03356529;-0.1181147;2.867707
Spine;0.2762419;0.1620856;2.929976
Hip-centro;0.2575197;0.1068332;2.874059
Hip-Right;0.3354256;0.02454005;2.82339
Hip-Left;0.1742867;0.0218831;2.889546
Knee-Right;0.3809698;-0.4811937;2.849506
Knee-Left;0.2042854;-0.4882062;2.970591
Ankle-Right;0.3812918;-0.8211738;2.831165
Ankle-Left;0.2198295;-0.8500744;2.951776
Foot-Right;0.3689333;-0.9017775;2.760187
Foot-Left;0.1630995;-0.9153886;2.90213
Head;0.2594834;0.6723732;2.908481
Shoulder-Center;0.2698878;0.501405;2.943786
Shoulder-Right;0.4470388;0.4029868;2.8683
Shoulder-Left;0.09547085;0.4148636;2.996757
Elbow-Right;0.5255044;0.1427269;2.788915
Elbow-Left;0.04546269;0.1412733;2.924296
Wrist-Right;0.4642099;-0.06026193;2.696486
Wrist-Left;0.04001886;-0.07876067;2.858558
Hand-Right;0.4668955;-0.1239038;2.676553
Hand-Left;0.03239847;-0.1450116;2.861314
Spine;0.276253;0.1621713;2.929887
Hip-centro;0.257354;0.1072378;2.873896
Hip-Right;0.3353009;0.02493441;2.822873
Hip-Left;0.1738632;0.02258123;2.889117
Knee-Right;0.3815338;-0.4798048;2.847743
Knee-Left;0.2042796;-0.4881294;2.970474
Ankle-Right;0.3813649;-0.8210775;2.831003
Ankle-Left;0.219483;-0.8508649;2.949966
Foot-Right;0.368586;-0.9017713;2.760416
Foot-Left;0.1629;-0.916788;2.897086
Head;0.2598575;0.6751201;2.912003
Shoulder-Center;0.2711843;0.5008448;2.943786
Shoulder-Right;0.44677;0.4030505;2.868474
Shoulder-Left;0.09550162;0.414292;2.99705
Elbow-Right;0.5250317;0.1448737;2.789016
Elbow-Left;0.04680382;0.1416972;2.921195
Wrist-Right;0.4521466;-0.05328821;2.694193
Wrist-Left;0.04321114;-0.07837997;2.855469
Hand-Right;0.4883664;-0.1091841;2.689871
Hand-Left;0.02991798;-0.1417994;2.839464
Spine;0.2761847;0.1621224;2.929845
Hip-centro;0.2569683;0.1073662;2.873872
Hip-Right;0.3345167;0.02504104;2.822708
Hip-Left;0.172712;0.02304233;2.88924
Knee-Right;0.3814942;-0.4795701;2.847564
Knee-Left;0.2040468;-0.4876523;2.970401
Ankle-Right;0.3811325;-0.820911;2.831634
Ankle-Left;0.218648;-0.8503899;2.949452
Foot-Right;0.3686247;-0.9005696;2.761764
Foot-Left;0.1623226;-0.9166909;2.895813
Head;0.2599424;0.6751823;2.912309
Shoulder-Center;0.2718292;0.5005438;2.944586
Shoulder-Right;0.4465582;0.4027155;2.868574
Shoulder-Left;0.09562324;0.4141237;2.997229
Elbow-Right;0.5238173;0.1513955;2.790077
Elbow-Left;0.04606572;0.1462976;2.919919
Wrist-Right;0.4474399;-0.04536097;2.695043
Wrist-Left;0.04229856;-0.07249115;2.849011
Hand-Right;0.4926669;-0.0944107;2.693308
Hand-Left;0.03166121;-0.1383348;2.846597
Spine;0.2761615;0.1619815;2.92978
Hip-centro;0.2568327;0.107402;2.873721
Hip-Right;0.3341743;0.02485003;2.822168
Hip-Left;0.1723195;0.02347759;2.888885
Knee-Right;0.3813537;-0.4795251;2.847677
Knee-Left;0.2040271;-0.4876451;2.970436
Ankle-Right;0.3819052;-0.8223145;2.831836
Ankle-Left;0.2180393;-0.8500741;2.949737
Foot-Right;0.3685029;-0.901255;2.762388
Foot-Left;0.1625056;-0.9167647;2.895668
