Head;-0.3745381;0.7647204;2.782811
Shoulder-Center;-0.2976159;0.6094258;2.820044
Shoulder-Right;-0.1550045;0.4810161;2.727884
Shoulder-Left;-0.4463694;0.4727266;2.875182
Elbow-Right;-0.06077352;0.21049;2.617404
Elbow-Left;-0.5414658;0.2173748;2.98163
Wrist-Right;-0.1056311;-0.02120815;2.543647
Wrist-Left;-0.5567428;-0.05183576;2.925663
Hand-Right;-0.1091158;-0.1137723;2.536826
Hand-Left;-0.5917051;-0.1349238;2.909459
Spine;-0.2969042;0.2287624;2.809857
Hip-centro;-0.3259112;0.1646254;2.754639
Hip-Right;-0.2653539;0.09072626;2.68979
Hip-Left;-0.397434;0.07678483;2.789957
Knee-Right;-0.1687935;-0.4653714;2.755079
Knee-Left;-0.3233048;-0.4727412;2.893816
Ankle-Right;-0.147458;-0.8289225;2.731607
Ankle-Left;-0.2733676;-0.848821;2.897925
Foot-Right;-0.1857751;-0.8940539;2.672618
Foot-Left;-0.3295316;-0.9059706;2.895065
Head;-0.3746563;0.7648193;2.782931
Shoulder-Center;-0.2977116;0.6094637;2.820044
Shoulder-Right;-0.1550235;0.4809769;2.727796
Shoulder-Left;-0.447164;0.473042;2.875863
Elbow-Right;-0.06005947;0.2107677;2.617995
Elbow-Left;-0.5402319;0.2208206;2.979334
Wrist-Right;-0.1054775;-0.0206867;2.543701
Wrist-Left;-0.5558584;-0.04817647;2.924941
Hand-Right;-0.108717;-0.1119694;2.537668
Hand-Left;-0.5921322;-0.1329521;2.900688
Spine;-0.2969791;0.228951;2.80993
Hip-centro;-0.3260191;0.1648542;2.754763
Hip-Right;-0.2653964;0.09088121;2.689981
Hip-Left;-0.3975227;0.07691447;2.790029
Knee-Right;-0.1687298;-0.4653829;2.755119
Knee-Left;-0.3236999;-0.4726667;2.893943
Ankle-Right;-0.1473995;-0.8286204;2.731243
Ankle-Left;-0.2742447;-0.8491061;2.899487
Foot-Right;-0.1858281;-0.89395;2.672822
Foot-Left;-0.3286605;-0.9078339;2.895211
Head;-0.3741183;0.7648787;2.782377
Shoulder-Center;-0.2976384;0.6094428;2.819797
Shoulder-Right;-0.1549123;0.4808167;2.727774
Shoulder-Left;-0.4486601;0.4723129;2.878297
Elbow-Right;-0.06001992;0.2109216;2.618207
Elbow-Left;-0.5402372;0.2203409;2.979371
Wrist-Right;-0.1043761;-0.02062076;2.543447
Wrist-Left;-0.5564838;-0.0481541;2.92605
Hand-Right;-0.1077117;-0.1086784;2.539212
Hand-Left;-0.5904496;-0.1317687;2.899743
Spine;-0.2967129;0.229019;2.809677
Hip-centro;-0.3259729;0.1649206;2.754637
Hip-Right;-0.2653221;0.0909104;2.689938
Hip-Left;-0.3975057;0.0768487;2.789796
Knee-Right;-0.1685879;-0.4648161;2.755073
Knee-Left;-0.3246582;-0.4727451;2.894206
Ankle-Right;-0.1473852;-0.8287122;2.730322
Ankle-Left;-0.2744305;-0.8439737;2.899622
Foot-Right;-0.186642;-0.8939977;2.672011
Foot-Left;-0.3273931;-0.9040369;2.895704
Head;-0.3738578;0.7661437;2.78379
Shoulder-Center;-0.297707;0.6097445;2.819664
Shoulder-Right;-0.1549255;0.4809636;2.727823
Shoulder-Left;-0.4491601;0.4725843;2.880193
Elbow-Right;-0.06017397;0.2111842;2.618467
Elbow-Left;-0.5414147;0.2216881;2.981069
Wrist-Right;-0.1053398;-0.02022251;2.543777
Wrist-Left;-0.5571073;-0.04889603;2.92766
Hand-Right;-0.108314;-0.1056789;2.540819
Hand-Left;-0.5901183;-0.1321279;2.898984
Spine;-0.2965553;0.2292334;2.809585
Hip-centro;-0.326004;0.1650957;2.754666
Hip-Right;-0.265341;0.09101913;2.690037
Hip-Left;-0.3975106;0.07694058;2.789802
Knee-Right;-0.168919;-0.4661675;2.756171
Knee-Left;-0.3234329;-0.4723819;2.893724
Ankle-Right;-0.1472909;-0.829226;2.730655
Ankle-Left;-0.2746531;-0.8451963;2.899821
Foot-Right;-0.1862126;-0.8939543;2.671813
Foot-Left;-0.3284872;-0.9045223;2.896665
Head;-0.3725091;0.7661605;2.782724
Shoulder-Center;-0.2975409;0.6096174;2.819458
Shoulder-Right;-0.1547907;0.4807112;2.727695
Shoulder-Left;-0.4513479;0.4700024;2.881293
Elbow-Right;-0.06029695;0.2109389;2.618569
Elbow-Left;-0.5415484;0.2216009;2.980915
Wrist-Right;-0.1030444;-0.02073485;2.543135
Wrist-Left;-0.5554855;-0.05106059;2.922709
Hand-Right;-0.107961;-0.1042792;2.54141
Hand-Left;-0.5883241;-0.1328212;2.898459
Spine;-0.2966076;0.2292545;2.809566
Hip-centro;-0.326219;0.1651464;2.754728
Hip-Right;-0.2655303;0.09088175;2.690145
Hip-Left;-0.3981671;0.07676413;2.789933
Knee-Right;-0.1690033;-0.4663377;2.756391
Knee-Left;-0.325219;-0.4732031;2.894929
Ankle-Right;-0.1467263;-0.8287381;2.730761
Ankle-Left;-0.2741275;-0.8460749;2.900417
Foot-Right;-0.1861892;-0.89379;2.671661
Foot-Left;-0.3284979;-0.9048577;2.896446
Head;-0.3742153;0.7647557;2.782093
Shoulder-Center;-0.2972769;0.609111;2.818728
Shoulder-Right;-0.1550191;0.4801849;2.727795
Shoulder-Left;-0.4520971;0.4693015;2.882439
Elbow-Right;-0.06022109;0.2107102;2.618789
Elbow-Left;-0.5419552;0.2217712;2.982384
Wrist-Right;-0.1027595;-0.02089357;2.542935
Wrist-Left;-0.554534;-0.04846172;2.921577
Hand-Right;-0.1083755;-0.1001495;2.541393
Hand-Left;-0.5862879;-0.1355232;2.902423
Spine;-0.2965067;0.2293234;2.809514
Hip-centro;-0.326234;0.1652159;2.754753
Hip-Right;-0.2655127;0.09089691;2.690134
Hip-Left;-0.3983327;0.07668547;2.7902
Knee-Right;-0.1689104;-0.4663205;2.756275
Knee-Left;-0.322057;-0.4745853;2.893577
Ankle-Right;-0.145013;-0.8286088;2.731816
Ankle-Left;-0.2733502;-0.8466713;2.90097
Foot-Right;-0.1861203;-0.8936674;2.67167
Foot-Left;-0.3277785;-0.9054472;2.897808
Head;-0.3744484;0.7656782;2.783976
Shoulder-Center;-0.2980259;0.6088985;2.818885
Shoulder-Right;-0.155131;0.4804025;2.727857
Shoulder-Left;-0.4522224;0.4691718;2.882771
Elbow-Right;-0.06017271;0.2107421;2.618934
Elbow-Left;-0.5419589;0.2218215;2.982341
Wrist-Right;-0.1017626;-0.02091818;2.542636
Wrist-Left;-0.5504869;-0.05403375;2.912775
Hand-Right;-0.1095682;-0.0939502;2.541781
Hand-Left;-0.5804219;-0.1378499;2.909753
Spine;-0.297283;0.2296982;2.809911
Hip-centro;-0.3270872;0.1657345;2.755271
Hip-Right;-0.2659657;0.09124855;2.690405
Hip-Left;-0.3994997;0.07702932;2.791071
Knee-Right;-0.1689348;-0.4663121;2.756245
Knee-Left;-0.3259465;-0.4739745;2.895961
Ankle-Right;-0.1449886;-0.8285661;2.731594
Ankle-Left;-0.2735044;-0.8473493;2.902099
Foot-Right;-0.1854584;-0.8934444;2.671113
Foot-Left;-0.3294913;-0.9046308;2.898772
Head;-0.374611;0.7660091;2.78364
Shoulder-Center;-0.2989361;0.6083109;2.817441
Shoulder-Right;-0.1551252;0.4803914;2.727868
Shoulder-Left;-0.4533834;0.4689148;2.882998
Elbow-Right;-0.06031503;0.2102978;2.619084
Elbow-Left;-0.5422201;0.2214731;2.98243
Wrist-Right;-0.1014662;-0.02131204;2.542297
Wrist-Left;-0.5494474;-0.05348364;2.91165
Hand-Right;-0.1110988;-0.09300466;2.542232
Hand-Left;-0.567408;-0.1474492;2.898253
Spine;-0.2976143;0.2299439;2.809983
Hip-centro;-0.3273846;0.1658737;2.755434
Hip-Right;-0.2661797;0.0912529;2.69079
Hip-Left;-0.3998856;0.07691661;2.791313
Knee-Right;-0.1689999;-0.4660793;2.756039
Knee-Left;-0.3276989;-0.472955;2.896702
Ankle-Right;-0.1446175;-0.8284249;2.730668
Ankle-Left;-0.2732877;-0.8478006;2.901755
Foot-Right;-0.1855703;-0.8932496;2.671187
Foot-Left;-0.3295302;-0.9048401;2.898628
Head;-0.3738919;0.7653584;2.782254
Shoulder-Center;-0.300096;0.6073796;2.817312
Shoulder-Right;-0.15532;0.4802326;2.727714
Shoulder-Left;-0.4554282;0.4688627;2.888839
Elbow-Right;-0.06046797;0.2102731;2.61928
Elbow-Left;-0.545625;0.2184506;2.987582
Wrist-Right;-0.1059421;-0.02077903;2.543427
Wrist-Left;-0.5493627;-0.05391604;2.911048
Hand-Right;-0.1125873;-0.09139594;2.542888
Hand-Left;-0.5637915;-0.15328;2.904466
Spine;-0.2973002;0.2301606;2.809721
Hip-centro;-0.3276292;0.1661746;2.755537
Hip-Right;-0.2662314;0.09138916;2.690758
Hip-Left;-0.4000937;0.07688463;2.791521
Knee-Right;-0.1692614;-0.4662327;2.756271
Knee-Left;-0.3293659;-0.4737123;2.898342
Ankle-Right;-0.1445739;-0.8285438;2.730655
Ankle-Left;-0.2721546;-0.8478608;2.899212
Foot-Right;-0.1861842;-0.8933688;2.672381
Foot-Left;-0.329539;-0.9038341;2.899707
Head;-0.3747214;0.763896;2.779852
Shoulder-Center;-0.3003209;0.6074958;2.817485
Shoulder-Right;-0.1553531;0.4801956;2.727703
Shoulder-Left;-0.4571501;0.4678349;2.889664
Elbow-Right;-0.06060602;0.2099836;2.619382
Elbow-Left;-0.5450988;0.220007;2.986669
Wrist-Right;-0.1055509;-0.02111161;2.543293
Wrist-Left;-0.5492232;-0.05532108;2.916721
Hand-Right;-0.1135951;-0.09084935;2.543
Hand-Left;-0.5606511;-0.1528309;2.908041
Spine;-0.2974079;0.230128;2.809759
Hip-centro;-0.3277128;0.1661358;2.755576
Hip-Right;-0.266107;0.0910878;2.690748
Hip-Left;-0.4005282;0.07663723;2.791636
Knee-Right;-0.1691072;-0.4657526;2.756305
Knee-Left;-0.3297912;-0.4747798;2.898703
Ankle-Right;-0.1446988;-0.8286818;2.730893
Ankle-Left;-0.2732931;-0.8493729;2.904487
Foot-Right;-0.1861303;-0.8935049;2.672778
Foot-Left;-0.3308026;-0.9052117;2.903686
Head;-0.3748517;0.7643952;2.77973
Shoulder-Center;-0.3011039;0.6069132;2.815865
Shoulder-Right;-0.1553841;0.4801708;2.727665
Shoulder-Left;-0.4573326;0.4671252;2.887966
Elbow-Right;-0.06044753;0.2096897;2.619522
Elbow-Left;-0.5462277;0.2226983;2.989007
Wrist-Right;-0.1071513;-0.02103597;2.54335
Wrist-Left;-0.5492009;-0.05585758;2.918868
Hand-Right;-0.1202304;-0.09088833;2.54487
Hand-Left;-0.555499;-0.1485855;2.915379
Spine;-0.2977314;0.2303202;2.809681
Hip-centro;-0.3277665;0.166178;2.755498
Hip-Right;-0.2660949;0.0911221;2.690748
Hip-Left;-0.4005609;0.07660308;2.791594
Knee-Right;-0.1692255;-0.4658229;2.756605
Knee-Left;-0.331343;-0.4752642;2.900235
Ankle-Right;-0.1448812;-0.828615;2.730561
Ankle-Left;-0.2734834;-0.8494425;2.904552
Foot-Right;-0.186096;-0.8936689;2.672986
Foot-Left;-0.3306637;-0.9056115;2.90349
Head;-0.372067;0.7640392;2.777118
Shoulder-Center;-0.301977;0.6063518;2.816086
Shoulder-Right;-0.1554596;0.480111;2.727698
Shoulder-Left;-0.457581;0.4670279;2.888665
Elbow-Right;-0.0603028;0.2076948;2.619282
Elbow-Left;-0.5434468;0.2223802;2.983423
Wrist-Right;-0.1079641;-0.02282186;2.543054
Wrist-Left;-0.5415674;-0.03083617;2.911805
Hand-Right;-0.1220972;-0.09471621;2.545429
Hand-Left;-0.5414568;-0.1403981;2.901434
Spine;-0.2977794;0.2304045;2.809694
Hip-centro;-0.327827;0.1663227;2.755565
Hip-Right;-0.2660924;0.0911466;2.690715
Hip-Left;-0.4005333;0.0765297;2.791747
Knee-Right;-0.1689577;-0.4653794;2.756959
Knee-Left;-0.3134463;-0.4714836;2.8864
Ankle-Right;-0.1445775;-0.8287886;2.730206
Ankle-Left;-0.2739751;-0.8503125;2.904853
Foot-Right;-0.1850254;-0.8929112;2.67231
Foot-Left;-0.3317154;-0.9059037;2.905876
Head;-0.3725859;0.7638552;2.777193
Shoulder-Center;-0.3019937;0.6063433;2.816045
Shoulder-Right;-0.1554662;0.4800947;2.727736
Shoulder-Left;-0.455286;0.4683238;2.886795
Elbow-Right;-0.06036558;0.2077828;2.619334
Elbow-Left;-0.5416786;0.226113;2.981035
