Head;0.05156612;0.7778691;2.831497
Shoulder-Center;0.06093758;0.5609102;2.773653
Shoulder-Right;0.1264552;0.3888896;2.691152
Shoulder-Left;-0.1174058;0.4538985;2.902621
Elbow-Right;0.2060125;0.1546566;2.68624
Elbow-Left;-0.1780546;0.1528381;2.805229
Wrist-Right;0.04906815;-0.07784317;2.540011
Wrist-Left;-0.216186;-0.07427503;2.75797
Hand-Right;0.0198026;-0.1505567;2.545034
Hand-Left;-0.2206185;-0.1025496;2.767448
Spine;0.03531963;0.1862807;2.770793
Hip-centro;-0.007766075;0.1297575;2.723999
Hip-Right;0.03862632;0.04763929;2.637049
Hip-Left;-0.07956949;0.03534023;2.781044
Knee-Right;0.03035719;-0.4960556;2.754518
Knee-Left;-0.1176307;-0.5040138;2.899405
Ankle-Right;0.04793908;-0.8532184;2.765673
Ankle-Left;-0.07841967;-0.8553112;2.910374
Foot-Right;-0.01498297;-0.9160628;2.753286
Foot-Left;-0.1466849;-0.9120481;2.91231
Head;0.05448034;0.7213128;2.827391
Shoulder-Center;0.05528273;0.5043607;2.767088
Shoulder-Right;0.1274787;0.3868458;2.688396
Shoulder-Left;-0.1118666;0.4561244;2.89499
Elbow-Right;0.2075141;0.1544707;2.689098
Elbow-Left;-0.1774898;0.1544656;2.805175
Wrist-Right;0.04709785;-0.07831813;2.537819
Wrist-Left;-0.2151211;-0.07235442;2.755337
Hand-Right;0.01927557;-0.1510262;2.543767
Hand-Left;-0.2215921;-0.1089986;2.765086
Spine;0.03445888;0.1810951;2.769059
Hip-centro;-0.008299185;0.1270498;2.722472
Hip-Right;0.03724202;0.04579367;2.636496
Hip-Left;-0.07989395;0.03357976;2.779217
Knee-Right;0.03432351;-0.4923081;2.752896
Knee-Left;-0.1156472;-0.5045183;2.903887
Ankle-Right;0.05051811;-0.8519096;2.763644
Ankle-Left;-0.07098679;-0.8510749;2.914387
Foot-Right;-0.01308456;-0.915363;2.751444
Foot-Left;-0.1390636;-0.9104947;2.917589
Head;0.05255103;0.7832543;2.829325
Shoulder-Center;0.06377026;0.5660096;2.779914
Shoulder-Right;0.1255034;0.3873343;2.687891
Shoulder-Left;-0.1160827;0.4544919;2.904145
Elbow-Right;0.2048975;0.1548635;2.681846
Elbow-Left;-0.1809123;0.1575119;2.805992
Wrist-Right;0.04664201;-0.07892311;2.537222
Wrist-Left;-0.2131467;-0.07009381;2.755851
Hand-Right;0.01901885;-0.1516171;2.542115
Hand-Left;-0.2220498;-0.1090734;2.765873
Spine;0.03730546;0.1833956;2.767466
Hip-centro;-0.006821971;0.1276803;2.721194
Hip-Right;0.03930962;0.04648482;2.633494
Hip-Left;-0.07883901;0.03368951;2.778526
Knee-Right;0.04357943;-0.4888111;2.748307
Knee-Left;-0.1142672;-0.503323;2.90563
Ankle-Right;0.05104397;-0.8514336;2.763233
Ankle-Left;-0.06602564;-0.8492075;2.915705
Foot-Right;-0.01287883;-0.9151032;2.751428
Foot-Left;-0.1380885;-0.910545;2.929529
Head;0.0566813;0.7260177;2.827287
Shoulder-Center;0.05375838;0.5091913;2.765966
Shoulder-Right;0.1268488;0.3844259;2.685757
Shoulder-Left;-0.1056942;0.4570894;2.886226
Elbow-Right;0.209579;0.1520333;2.693684
Elbow-Left;-0.1774429;0.1549204;2.806596
Wrist-Right;0.04786788;-0.0776895;2.537188
Wrist-Left;-0.214494;-0.07178988;2.755381
Hand-Right;0.01859164;-0.1520918;2.540608
Hand-Left;-0.2311676;-0.1650538;2.761938
Spine;0.03577068;0.1812979;2.767194
Hip-centro;-0.007265002;0.1262698;2.720308
Hip-Right;0.03790167;0.04468192;2.632805
Hip-Left;-0.07892696;0.03284532;2.777826
Knee-Right;0.04347873;-0.4884099;2.748596
Knee-Left;-0.1119166;-0.5025317;2.907813
Ankle-Right;0.05147342;-0.8514476;2.762984
Ankle-Left;-0.06342363;-0.849444;2.918274
Foot-Right;-0.0128397;-0.9151716;2.751393
Foot-Left;-0.1306633;-0.9098902;2.929747
Head;0.0569052;0.7261009;2.826541
Shoulder-Center;0.05320719;0.5092888;2.765586
Shoulder-Right;0.1291801;0.3806393;2.68611
Shoulder-Left;-0.1039873;0.4560964;2.879823
Elbow-Right;0.2090561;0.1517823;2.692943
Elbow-Left;-0.1773075;0.153317;2.806381
Wrist-Right;0.04718561;-0.07791555;2.536565
Wrist-Left;-0.2147613;-0.07345408;2.755914
Hand-Right;0.01871759;-0.1522255;2.540243
Hand-Left;-0.2317681;-0.1665298;2.764142
Spine;0.03483552;0.180212;2.767313
Hip-centro;-0.007166738;0.1255956;2.719926
Hip-Right;0.03840465;0.03986251;2.629467
Hip-Left;-0.07887936;0.03182982;2.778658
Knee-Right;0.04364614;-0.4883631;2.748463
Knee-Left;-0.1097751;-0.5022465;2.908196
Ankle-Right;0.05186259;-0.8511928;2.761943
Ankle-Left;-0.06158943;-0.8485236;2.917107
Foot-Right;-0.01238141;-0.9151433;2.750812
Foot-Left;-0.1275903;-0.9115958;2.931517
Head;0.05621843;0.7261081;2.825958
Shoulder-Center;0.05295577;0.5092422;2.766061
Shoulder-Right;0.1294479;0.3807164;2.685987
Shoulder-Left;-0.1265931;0.4443668;2.909325
Elbow-Right;0.2289421;0.1263923;2.749444
Elbow-Left;-0.1811034;0.1430034;2.807964
Wrist-Right;0.05845147;-0.06246576;2.549511
Wrist-Left;-0.217635;-0.08358653;2.755363
Hand-Right;0.01862208;-0.1526434;2.539401
Hand-Left;-0.2332288;-0.1770378;2.762058
Spine;0.04252175;0.1801657;2.768558
Hip-centro;0.001694526;0.125347;2.72314
Hip-Right;0.05394588;0.04114082;2.636563
Hip-Left;-0.06781991;0.02796431;2.782034
Knee-Right;0.04325144;-0.4881412;2.749454
Knee-Left;-0.1075854;-0.5012125;2.908477
Ankle-Right;0.05159386;-0.8509418;2.761658
Ankle-Left;-0.0604928;-0.848791;2.919214
Foot-Right;-0.01230612;-0.9151668;2.750801
Foot-Left;-0.1276498;-0.9127283;2.93286
Head;0.05581027;0.7259545;2.826295
Shoulder-Center;0.05134268;0.5090659;2.767474
Shoulder-Right;0.1294996;0.379813;2.684766
Shoulder-Left;-0.1075885;0.452556;2.875239
Elbow-Right;0.2101458;0.1453348;2.701981
Elbow-Left;-0.1800208;0.1481797;2.81219
Wrist-Right;0.04527222;-0.07571214;2.535592
Wrist-Left;-0.2177824;-0.07782605;2.757323
Hand-Right;0.01864103;-0.1528649;2.539061
Hand-Left;-0.2326568;-0.1714328;2.763543
Spine;0.03762024;0.1770746;2.769626
Hip-centro;-0.001828837;0.1222422;2.721873
Hip-Right;0.04635639;0.03760893;2.635029
Hip-Left;-0.07077019;0.02720325;2.780201
Knee-Right;0.0436205;-0.4882975;2.749405
Knee-Left;-0.1047335;-0.4997468;2.90851
Ankle-Right;0.05275918;-0.8502418;2.76071
Ankle-Left;-0.0586578;-0.8472068;2.920645
Foot-Right;-0.01178669;-0.9150852;2.750664
Foot-Left;-0.1233038;-0.9131453;2.931964
Head;0.05510543;0.723334;2.825705
Shoulder-Center;0.04927103;0.5063558;2.769258
Shoulder-Right;0.1295845;0.3802516;2.685494
Shoulder-Left;-0.1050302;0.4536884;2.869573
Elbow-Right;0.2094842;0.1443667;2.701691
Elbow-Left;-0.1864874;0.1717339;2.82782
